ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451592,37664,15017,42525,260434,4296,23005,2,229,160644,59,46.57,88.94,16.89,0.00,996.51,2747.63,5247.46,19.93,0.00,996.51,1016.44,-1751.12
2452250,60188,16839,82246,1774339,3232,46972,1,237,234028,83,72.72,140.34,99.64,0.00,8270.12,6035.76,11648.22,82.70,0.00,8270.12,8352.82,2234.36
2452218,51257,12647,45412,381553,94,20682,4,192,208720,85,99.43,124.28,93.21,0.00,7922.85,8451.55,10563.80,0.00,0.00,7922.85,7922.85,-528.70
2452597,64445,13929,66076,1655728,2180,31432,7,269,218591,33,42.73,65.80,43.42,0.00,1432.86,1410.09,2171.40,0.00,0.00,1432.86,1432.86,22.77
2452074,44873,1301,92788,1848819,3250,40881,4,149,149349,38,29.38,52.59,6.31,0.00,239.78,1116.44,1998.42,14.38,0.00,239.78,254.16,-876.66
2451439,66781,13270,49247,703894,2894,31094,7,295,29507,55,30.37,46.16,30.00,0.00,1650.00,1670.35,2538.80,66.00,0.00,1650.00,1716.00,-20.35
2452373,73643,3019,27588,653484,1333,22382,1,270,175751,12,7.92,10.21,5.71,42.48,68.52,95.04,122.52,1.04,42.48,26.04,27.08,-69.00
2451434,46962,15332,12253,129953,4806,42906,2,4,92695,23,69.15,134.84,62.02,0.00,1426.46,1590.45,3101.32,99.85,0.00,1426.46,1526.31,-163.99
2452311,48306,12505,95342,215957,1372,24787,2,256,159416,83,81.12,117.62,69.39,1382.24,5759.37,6732.96,9762.46,306.39,1382.24,4377.13,4683.52,-2355.83
2451710,69831,16886,57294,905248,6802,42356,2,207,98595,54,87.94,108.16,11.89,147.67,642.06,4748.76,5840.64,34.60,147.67,494.39,528.99,-4254.37
2451809,,10664,,,5063,,,,179047,50,72.02,,,,558.00,,5077.00,,,5.58,5.91,
2451099,48353,12541,43858,1310335,2765,46842,8,211,139376,94,24.10,41.21,0.41,0.00,38.54,2265.40,3873.74,1.92,0.00,38.54,40.46,-2226.86
2451462,71443,16444,27614,1482888,562,21836,8,295,188660,47,24.87,41.78,27.15,0.00,1276.05,1168.89,1963.66,102.08,0.00,1276.05,1378.13,107.16
2452145,66603,13079,96607,1478732,5210,30935,7,274,178190,91,17.60,30.62,29.70,2108.10,2702.70,1601.60,2786.42,29.73,2108.10,594.60,624.33,-1007.00
2451688,51041,9068,9894,1069328,5209,8690,7,7,13701,21,97.76,114.37,104.07,502.65,2185.47,2052.96,2401.77,151.45,502.65,1682.82,1834.27,-370.14
2451795,60461,13855,42091,763005,1519,44786,2,271,191216,4,68.00,114.92,97.68,0.00,390.72,272.00,459.68,23.44,0.00,390.72,414.16,118.72
2451531,68725,10036,61515,1052176,5590,1804,2,256,140827,63,80.00,111.20,15.56,0.00,980.28,5040.00,7005.60,29.40,0.00,980.28,1009.68,-4059.72
2452236,52231,6247,39353,350635,5917,18399,4,153,6305,81,27.70,29.08,25.88,0.00,2096.28,2243.70,2355.48,146.73,0.00,2096.28,2243.01,-147.42
2451170,36853,13795,22486,854169,699,7182,8,85,118764,79,6.48,10.36,0.62,0.00,48.98,511.92,818.44,0.48,0.00,48.98,49.46,-462.94
2452351,40729,6129,36515,956954,146,41385,1,262,224829,3,80.56,142.59,58.46,0.00,175.38,241.68,427.77,10.52,0.00,175.38,185.90,-66.30
2451455,30843,6466,18753,1094161,2722,29330,2,299,126888,98,92.54,156.39,112.60,0.00,11034.80,9068.92,15326.22,993.13,0.00,11034.80,12027.93,1965.88
2452539,56362,2373,22991,797296,3601,4306,4,118,226126,83,48.91,50.86,40.17,0.00,3334.11,4059.53,4221.38,133.36,0.00,3334.11,3467.47,-725.42
2452406,57887,6925,29233,1413997,8,48819,2,82,95747,65,17.81,20.65,10.32,0.00,670.80,1157.65,1342.25,40.24,0.00,670.80,711.04,-486.85
2451919,38107,12375,88847,1227123,3446,31722,4,48,232191,63,67.44,76.88,5.38,0.00,338.94,4248.72,4843.44,3.38,0.00,338.94,342.32,-3909.78
2450966,48990,7765,67712,1342973,3834,9095,2,95,144444,38,76.52,98.71,46.39,0.00,1762.82,2907.76,3750.98,88.14,0.00,1762.82,1850.96,-1144.94
,,13209,11903,,,,8,83,126060,90,,97.79,,,,,8801.10,,,5895.90,,
2452613,68828,11619,57433,1397454,5922,33943,10,143,44220,37,37.92,48.53,15.52,0.00,574.24,1403.04,1795.61,17.22,0.00,574.24,591.46,-828.80
2451188,69035,13562,75241,1856530,5019,25555,7,138,161210,49,70.88,82.22,64.13,0.00,3142.37,3473.12,4028.78,94.27,0.00,3142.37,3236.64,-330.75
2451500,36490,11086,26624,903824,3424,44224,7,57,84110,14,68.75,113.43,107.75,0.00,1508.50,962.50,1588.02,120.68,0.00,1508.50,1629.18,546.00
2452585,49562,7345,55639,1047951,5063,26928,7,295,54749,9,8.07,10.73,5.36,0.00,48.24,72.63,96.57,1.92,0.00,48.24,50.16,-24.39
2451170,66422,3896,40265,1453786,4554,21675,8,115,68031,8,85.31,122.84,18.42,0.00,147.36,682.48,982.72,5.89,0.00,147.36,153.25,-535.12
,,6456,,374996,6554,32159,,284,223719,93,2.34,,1.86,0.00,172.98,217.62,,10.37,0.00,,,-44.64
2452637,73658,1164,71813,1098365,4470,16175,2,286,133269,94,2.17,2.47,1.45,0.00,136.30,203.98,232.18,2.72,0.00,136.30,139.02,-67.68
2451891,47753,9541,23090,27126,1562,12445,1,145,47026,71,26.21,31.18,0.93,0.00,66.03,1860.91,2213.78,0.66,0.00,66.03,66.69,-1794.88
2451169,51346,10330,95295,486301,4507,46713,4,293,62233,63,27.38,52.84,20.07,0.00,1264.41,1724.94,3328.92,113.79,0.00,1264.41,1378.20,-460.53
,,5715,,528994,6213,6679,,266,124984,80,81.17,96.59,80.16,0.00,6412.80,6493.60,,192.38,0.00,,6605.18,
2452264,39104,2373,11200,931512,977,8489,4,174,56971,67,90.07,156.72,1.56,32.40,104.52,6034.69,10500.24,2.88,32.40,72.12,75.00,-5962.57
2452245,35146,4889,82148,1008467,5633,26752,1,139,162809,81,48.64,54.96,7.69,0.00,622.89,3939.84,4451.76,49.83,0.00,622.89,672.72,-3316.95
2451279,39790,6794,81838,81320,1955,41037,8,173,24605,50,29.47,54.81,13.70,0.00,685.00,1473.50,2740.50,13.70,0.00,685.00,698.70,-788.50
2451824,64260,7793,65957,1835850,4496,27189,8,49,75868,72,88.88,152.87,10.70,0.00,770.40,6399.36,11006.64,46.22,0.00,770.40,816.62,-5628.96
2451836,72024,14342,16626,1806222,3018,9367,8,284,214852,68,89.44,160.09,94.45,0.00,6422.60,6081.92,10886.12,256.90,0.00,6422.60,6679.50,340.68
,,14490,36618,,,,,,103042,,,85.25,,0.00,,5996.75,,25.46,0.00,636.61,,-5360.14
2451896,58250,17753,11049,540713,1577,49241,10,282,73123,49,53.18,80.30,36.93,0.00,1809.57,2605.82,3934.70,72.38,0.00,1809.57,1881.95,-796.25
2451053,70326,5419,55329,1616062,3195,47128,8,62,29377,49,67.47,97.83,48.91,0.00,2396.59,3306.03,4793.67,215.69,0.00,2396.59,2612.28,-909.44
2451140,44536,7216,6955,575973,4191,38009,7,1,84335,67,68.67,125.66,120.63,0.00,8082.21,4600.89,8419.22,80.82,0.00,8082.21,8163.03,3481.32
2451141,50490,2953,59458,319087,316,43145,2,259,159046,98,11.69,23.38,9.81,0.00,961.38,1145.62,2291.24,28.84,0.00,961.38,990.22,-184.24
2452475,55999,12315,57542,1641446,5350,28054,10,54,140061,72,82.41,105.48,27.42,0.00,1974.24,5933.52,7594.56,0.00,0.00,1974.24,1974.24,-3959.28
2451904,37923,12979,37676,1082062,6001,36387,2,266,145061,26,46.93,85.41,37.58,0.00,977.08,1220.18,2220.66,87.93,0.00,977.08,1065.01,-243.10
,52497,909,30618,1482114,457,,,174,98073,,17.29,26.45,,,547.60,,,7.44,,,,-1093.27
2451531,,11750,18624,382673,,42724,,38,82804,,,167.39,,,6837.15,9409.75,15902.05,,,,,-2572.60
2451539,50125,308,9648,1575790,5932,36874,7,20,119926,67,53.70,81.62,7.34,383.58,491.78,3597.90,5468.54,8.65,383.58,108.20,116.85,-3489.70
2451883,45795,698,82951,539151,6551,10351,2,35,182816,26,77.34,88.16,49.36,0.00,1283.36,2010.84,2292.16,89.83,0.00,1283.36,1373.19,-727.48
2452223,40576,4843,94624,293264,4351,13438,8,25,118066,40,36.51,51.84,3.62,0.00,144.80,1460.40,2073.60,4.34,0.00,144.80,149.14,-1315.60
2452234,52933,15681,50872,1150233,1594,21002,1,243,172620,19,10.08,15.72,8.48,0.00,161.12,191.52,298.68,12.88,0.00,161.12,174.00,-30.40
2452622,46839,7875,38518,1815903,5641,39426,8,177,191055,54,26.38,41.68,21.67,0.00,1170.18,1424.52,2250.72,58.50,0.00,1170.18,1228.68,-254.34
2452246,69828,3069,34345,714859,6573,7087,8,240,212635,33,82.42,160.71,6.42,0.00,211.86,2719.86,5303.43,10.59,0.00,211.86,222.45,-2508.00
2451890,65443,17183,25462,60252,642,11879,8,104,228425,53,60.29,94.05,5.64,0.00,298.92,3195.37,4984.65,5.97,0.00,298.92,304.89,-2896.45
2452045,67871,2579,3719,854140,208,43029,10,203,171857,53,1.75,2.95,0.94,34.87,49.82,92.75,156.35,1.19,34.87,14.95,16.14,-77.80
2451139,42282,16267,44230,102671,2712,22400,4,142,43676,98,47.17,93.86,55.37,0.00,5426.26,4622.66,9198.28,217.05,0.00,5426.26,5643.31,803.60
2451215,51269,11686,44781,304992,1556,120,1,243,232236,71,92.87,143.94,33.10,0.00,2350.10,6593.77,10219.74,94.00,0.00,2350.10,2444.10,-4243.67
2451086,64032,14500,71739,370136,4980,28224,10,214,18662,62,8.64,15.03,5.71,0.00,354.02,535.68,931.86,14.16,0.00,354.02,368.18,-181.66
2451787,65795,15181,12199,855080,4714,40395,4,272,216635,9,6.52,12.97,10.89,21.56,98.01,58.68,116.73,0.00,21.56,76.45,76.45,17.77
2451068,64285,13513,81854,503388,122,20456,2,287,235225,36,48.83,80.56,10.47,0.00,376.92,1757.88,2900.16,15.07,0.00,376.92,391.99,-1380.96
2452250,66273,9353,48142,1879311,5327,42496,10,195,227748,78,47.86,82.79,72.85,0.00,5682.30,3733.08,6457.62,113.64,0.00,5682.30,5795.94,1949.22
2452068,34913,7485,26893,1455619,3545,39871,4,61,89017,55,88.06,127.68,31.92,1106.02,1755.60,4843.30,7022.40,38.97,1106.02,649.58,688.55,-4193.72
2452136,46686,5139,86387,1718835,2836,84,4,133,186418,47,94.23,183.74,163.52,230.56,7685.44,4428.81,8635.78,670.93,230.56,7454.88,8125.81,3026.07
,,6221,,1000409,1100,,,249,7407,81,51.60,,,0.00,,4179.60,,413.94,0.00,5174.28,,
2452176,68289,8395,94099,1380844,6436,30028,10,47,81978,94,53.03,79.54,33.40,0.00,3139.60,4984.82,7476.76,188.37,0.00,3139.60,3327.97,-1845.22
2451828,73256,1843,77808,1250764,4967,3523,8,139,183706,17,79.72,129.94,57.17,0.00,971.89,1355.24,2208.98,77.75,0.00,971.89,1049.64,-383.35
2452002,48498,13523,83665,1467631,2350,4316,7,20,161131,55,38.53,64.73,15.53,25.62,854.15,2119.15,3560.15,66.28,25.62,828.53,894.81,-1290.62
2452638,41324,15969,56936,435713,4090,18114,1,159,194005,32,7.38,9.22,8.39,0.00,268.48,236.16,295.04,18.79,0.00,268.48,287.27,32.32
2451021,50051,8432,92710,581651,1345,38686,1,152,32709,74,82.39,141.71,83.60,0.00,6186.40,6096.86,10486.54,433.04,0.00,6186.40,6619.44,89.54
2451804,67974,3049,41956,1677946,5583,41573,2,52,235974,65,21.58,36.47,30.27,0.00,1967.55,1402.70,2370.55,177.07,0.00,1967.55,2144.62,564.85
2451117,60305,11344,55991,941187,1136,4685,4,94,182689,28,46.55,90.30,3.61,0.00,101.08,1303.40,2528.40,6.06,0.00,101.08,107.14,-1202.32
2450827,32420,12745,32749,1685546,3143,15540,4,238,5106,35,48.32,81.66,29.39,144.01,1028.65,1691.20,2858.10,17.69,144.01,884.64,902.33,-806.56
2451044,39669,7598,98787,187386,4432,11431,7,174,178593,83,58.19,89.61,25.98,0.00,2156.34,4829.77,7437.63,0.00,0.00,2156.34,2156.34,-2673.43
2452621,33343,3087,87120,1867887,4207,46127,7,222,158223,37,84.00,131.04,124.48,2487.11,4605.76,3108.00,4848.48,42.37,2487.11,2118.65,2161.02,-989.35
2451191,65063,8158,30656,575746,3589,4632,1,276,202347,4,20.72,35.84,14.69,0.00,58.76,82.88,143.36,0.00,0.00,58.76,58.76,-24.12
2452346,45465,1123,12699,571571,43,38515,1,299,1758,69,33.99,41.12,11.51,0.00,794.19,2345.31,2837.28,39.70,0.00,794.19,833.89,-1551.12
2451106,71476,1028,63582,1370430,6878,20526,2,57,95435,90,97.55,114.13,27.39,0.00,2465.10,8779.50,10271.70,172.55,0.00,2465.10,2637.65,-6314.40
2451167,63130,11956,79293,1388356,2219,41282,8,92,188950,3,64.67,110.58,37.59,112.77,112.77,194.01,331.74,0.00,112.77,0.00,0.00,-194.01
2450938,52993,17792,94562,404020,7078,19783,4,103,100714,45,5.83,6.52,0.84,0.00,37.80,262.35,293.40,0.00,0.00,37.80,37.80,-224.55
2452518,64063,14094,50561,769271,6381,38338,10,288,17984,18,10.56,18.58,13.93,0.00,250.74,190.08,334.44,17.55,0.00,250.74,268.29,60.66
2451309,46228,1174,83913,962814,6068,2522,10,176,130622,99,4.93,7.00,4.90,0.00,485.10,488.07,693.00,38.80,0.00,485.10,523.90,-2.97
2452321,67815,5089,71689,1435165,4594,25670,2,62,126278,73,42.95,85.47,52.99,0.00,3868.27,3135.35,6239.31,193.41,0.00,3868.27,4061.68,732.92
2452626,69525,16875,14259,1647900,2341,10029,7,81,51367,88,98.14,138.37,127.30,0.00,11202.40,8636.32,12176.56,896.19,0.00,11202.40,12098.59,2566.08
2451442,51202,1466,83863,3469,5028,46987,4,219,205684,70,8.42,16.67,3.66,0.00,256.20,589.40,1166.90,5.12,0.00,256.20,261.32,-333.20
2452497,48245,16921,31048,346923,2798,46273,4,8,187287,45,15.71,17.90,6.62,0.00,297.90,706.95,805.50,8.93,0.00,297.90,306.83,-409.05
2451559,65870,11114,20604,1637537,1317,44697,4,176,131704,43,50.05,79.57,27.84,0.00,1197.12,2152.15,3421.51,35.91,0.00,1197.12,1233.03,-955.03
2451580,,289,,,,,4,,147055,44,97.78,,22.10,0.00,,,5721.76,,0.00,972.40,1050.19,
2452331,40450,13921,35570,1614191,4012,20280,8,163,154079,55,56.55,107.44,24.71,0.00,1359.05,3110.25,5909.20,40.77,0.00,1359.05,1399.82,-1751.20
2452579,33300,16977,50193,673920,5647,16574,7,80,238783,90,28.75,31.05,26.08,0.00,2347.20,2587.50,2794.50,211.24,0.00,2347.20,2558.44,-240.30
2451287,64223,13538,50032,493270,5308,40946,2,77,191004,57,12.77,19.41,0.00,0.00,0.00,727.89,1106.37,0.00,0.00,0.00,0.00,-727.89
2451407,54652,6536,6099,663770,641,19065,2,58,65235,2,49.85,90.22,58.64,0.00,,99.70,,,0.00,,,
2452113,51536,6493,66588,1666827,1466,12905,1,239,82504,90,75.13,89.40,25.92,0.00,2332.80,6761.70,8046.00,209.95,0.00,2332.80,2542.75,-4428.90
2451328,64049,2662,9926,893216,4506,12996,8,30,84654,75,49.09,63.32,20.26,0.00,1519.50,3681.75,4749.00,136.75,0.00,1519.50,1656.25,-2162.25
2451737,53273,656,60831,1028678,1325,6372,1,203,31128,27,51.39,57.04,43.35,0.00,1170.45,1387.53,1540.08,70.22,0.00,1170.45,1240.67,-217.08
2451149,34770,1166,44927,370234,4694,18401,4,69,60074,79,71.45,130.75,14.38,0.00,1136.02,5644.55,10329.25,0.00,0.00,1136.02,1136.02,-4508.53
2452496,48046,6399,16524,403545,4166,39987,7,293,11194,41,6.89,9.30,7.06,0.00,289.46,282.49,381.30,5.78,0.00,289.46,295.24,6.97
2452444,61817,3205,82303,1005876,3049,22622,2,164,10484,67,76.36,100.79,78.61,0.00,5266.87,5116.12,6752.93,210.67,0.00,5266.87,5477.54,150.75
2452322,61412,13551,5617,617586,4755,7524,4,108,107641,93,42.47,76.02,34.96,0.00,3251.28,3949.71,7069.86,0.00,0.00,3251.28,3251.28,-698.43
2451393,64194,2360,66339,1887375,6364,39800,7,70,129623,26,13.79,22.06,14.78,0.00,384.28,358.54,573.56,19.21,0.00,384.28,403.49,25.74
2452320,31830,15507,62530,1039378,2626,274,2,136,171240,61,78.77,113.42,61.24,0.00,3735.64,4804.97,6918.62,112.06,0.00,3735.64,3847.70,-1069.33
2452537,37781,13764,2216,275571,926,7481,7,202,39460,52,36.83,43.09,37.48,0.00,1948.96,1915.16,2240.68,38.97,0.00,1948.96,1987.93,33.80
2451497,59737,10490,51732,1688591,7050,41509,10,70,172502,28,77.13,86.38,39.73,0.00,1112.44,2159.64,2418.64,77.87,0.00,1112.44,1190.31,-1047.20
2452058,63777,16695,82454,597235,2063,22444,7,31,211537,72,39.46,44.19,42.86,1326.94,3085.92,2841.12,3181.68,35.17,1326.94,1758.98,1794.15,-1082.14
2451529,30286,15908,63461,1464347,880,49766,1,100,34881,18,44.60,86.52,41.52,0.00,747.36,802.80,1557.36,29.89,0.00,747.36,777.25,-55.44
2452380,37423,16161,67831,1331631,1478,39278,8,283,20316,67,44.28,65.97,21.11,0.00,1414.37,2966.76,4419.99,0.00,0.00,1414.37,1414.37,-1552.39
2451736,32344,13709,2659,638578,1250,2769,1,31,13616,45,41.50,80.51,24.15,0.00,1086.75,1867.50,3622.95,43.47,0.00,1086.75,1130.22,-780.75
2452174,48491,12499,40265,36426,6540,17901,4,40,92274,42,44.17,83.92,69.65,1170.12,2925.30,1855.14,3524.64,0.00,1170.12,1755.18,1755.18,-99.96
2451858,64534,10211,18462,707739,216,17093,7,285,149219,17,63.01,123.49,46.92,0.00,797.64,1071.17,2099.33,23.92,0.00,797.64,821.56,-273.53
2451600,64361,14507,28165,194994,6623,26652,4,70,29447,72,22.09,28.27,6.50,0.00,468.00,1590.48,2035.44,14.04,0.00,468.00,482.04,-1122.48
2452237,47454,9003,90589,334233,1877,38674,7,26,129398,75,54.61,79.18,32.46,0.00,2434.50,4095.75,5938.50,0.00,0.00,2434.50,2434.50,-1661.25
2452258,34525,5291,35927,1040817,4107,10150,2,13,112897,34,17.88,20.38,17.52,0.00,595.68,607.92,692.92,29.78,0.00,595.68,625.46,-12.24
2451838,56425,3476,28163,495719,75,24384,7,152,200551,96,40.50,49.00,26.46,0.00,2540.16,3888.00,4704.00,203.21,0.00,2540.16,2743.37,-1347.84
2451910,40920,13699,36724,810392,6460,3728,7,229,16764,78,49.68,79.48,0.79,0.00,61.62,3875.04,6199.44,4.92,0.00,61.62,66.54,-3813.42
2451909,70053,9536,23202,1400938,1874,20057,8,149,239388,88,56.23,97.27,67.11,0.00,5905.68,4948.24,8559.76,295.28,0.00,5905.68,6200.96,957.44
2452515,66294,11731,26682,61670,5105,26093,2,35,125673,25,97.49,134.53,92.82,0.00,2320.50,2437.25,3363.25,208.84,0.00,2320.50,2529.34,-116.75
2451069,51789,9709,89619,615112,1052,11345,7,4,206473,93,52.15,88.13,72.26,0.00,6720.18,4849.95,8196.09,403.21,0.00,6720.18,7123.39,1870.23
2452628,30193,15313,31472,95450,4228,4206,2,256,69159,58,8.06,13.37,12.43,0.00,720.94,467.48,775.46,64.88,0.00,720.94,785.82,253.46
2451774,44990,11713,14709,294092,7075,17658,2,153,193264,45,82.50,95.70,22.01,0.00,990.45,3712.50,4306.50,19.80,0.00,990.45,1010.25,-2722.05
2451415,44800,11215,18948,1563979,3410,47641,10,220,85121,70,67.86,90.93,34.55,0.00,2418.50,4750.20,6365.10,96.74,0.00,2418.50,2515.24,-2331.70
2451921,51732,3243,10845,964279,4113,37947,1,154,237021,43,25.47,45.33,11.78,0.00,506.54,1095.21,1949.19,20.26,0.00,506.54,526.80,-588.67
2451164,62593,11720,30086,1438489,4139,1342,8,120,21541,45,86.60,149.81,19.47,473.12,876.15,3897.00,6741.45,28.21,473.12,403.03,431.24,-3493.97
2452343,47658,6204,45325,1403960,7042,17277,8,297,189212,72,27.47,52.19,44.88,2908.22,3231.36,1977.84,3757.68,19.38,2908.22,323.14,342.52,-1654.70
2452157,42657,9557,66854,1438246,4391,43783,7,221,50037,65,8.34,14.17,10.76,0.00,699.40,542.10,921.05,20.98,0.00,699.40,720.38,157.30
2452121,48165,16295,52629,685863,3897,3084,2,214,90821,26,27.45,40.35,7.66,0.00,199.16,713.70,1049.10,11.94,0.00,199.16,211.10,-514.54
2451970,62199,9765,94398,436294,4943,45639,8,224,155314,43,37.55,41.30,28.08,0.00,1207.44,1614.65,1775.90,72.44,0.00,1207.44,1279.88,-407.21
2452536,36801,12132,97739,596242,5145,24048,2,163,189362,24,87.70,148.21,121.53,0.00,2916.72,2104.80,3557.04,0.00,0.00,2916.72,2916.72,811.92
2451504,71474,4291,85661,1082516,5771,33826,1,82,11751,15,44.92,62.43,28.71,297.14,430.65,673.80,936.45,1.33,297.14,133.51,134.84,-540.29
,,15958,,,665,,1,24,223189,20,,,,,,,2441.20,,,,,-485.80
2451141,48860,1681,82480,1627617,3154,30644,4,16,193241,34,2.96,3.90,3.00,54.06,102.00,100.64,132.60,0.00,54.06,47.94,47.94,-52.70
2451544,55151,14617,99599,1475979,6406,39586,4,278,119860,75,3.64,7.02,2.03,0.00,152.25,273.00,526.50,1.52,0.00,152.25,153.77,-120.75
,67362,7304,,305166,700,40187,1,,116930,89,1.59,,,,5.34,141.51,,,,,,-136.17
2451824,50314,331,42749,1886510,3071,48032,1,180,138897,32,60.82,90.01,48.60,948.67,1555.20,1946.24,2880.32,36.39,948.67,606.53,642.92,-1339.71
2452227,69612,12207,32872,846050,3228,38406,7,32,136952,38,93.24,96.03,47.05,0.00,1787.90,3543.12,3649.14,35.75,0.00,1787.90,1823.65,-1755.22
2452290,53182,12019,92079,1078496,2960,33377,8,173,42676,75,80.87,105.13,69.38,0.00,5203.50,6065.25,7884.75,52.03,0.00,5203.50,5255.53,-861.75
2452262,51900,17627,12519,589965,1011,49657,1,78,148386,72,35.97,55.03,47.87,0.00,3446.64,2589.84,3962.16,172.33,0.00,3446.64,3618.97,856.80
2451105,49323,8234,6406,1813391,4376,11761,2,232,80294,18,85.95,128.92,90.24,0.00,1624.32,1547.10,2320.56,81.21,0.00,1624.32,1705.53,77.22
2451122,66538,10130,1453,573831,1762,49740,4,223,41701,93,79.59,95.50,90.72,0.00,8436.96,7401.87,8881.50,421.84,0.00,8436.96,8858.80,1035.09
2451508,69704,16024,55034,1355463,5492,37521,7,158,231664,52,99.13,112.01,89.60,3680.76,4659.20,5154.76,5824.52,0.00,3680.76,978.44,978.44,-4176.32
2452632,49716,11493,37966,251048,6177,17706,7,28,72612,31,67.50,89.77,45.78,965.04,1419.18,2092.50,2782.87,27.24,965.04,454.14,481.38,-1638.36
2451483,52507,9248,97681,486728,4575,20022,8,7,119510,22,20.20,27.27,2.72,0.00,59.84,444.40,599.94,1.19,0.00,59.84,61.03,-384.56
2451879,64694,3332,10450,757717,4984,251,7,63,95908,18,57.42,57.42,6.89,0.00,124.02,1033.56,1033.56,8.68,0.00,124.02,132.70,-909.54
2452094,71958,2585,75134,1805217,5253,32536,2,33,55374,93,92.87,115.15,34.54,0.00,3212.22,8636.91,10708.95,96.36,0.00,3212.22,3308.58,-5424.69
2452629,67755,15825,36234,719723,4459,18348,1,274,6047,31,31.05,59.61,10.72,179.45,332.32,962.55,1847.91,13.75,179.45,152.87,166.62,-809.68
2451725,66103,11651,31659,583366,5120,10827,8,165,218964,71,8.29,11.19,0.89,0.00,63.19,588.59,794.49,1.26,0.00,63.19,64.45,-525.40
2451421,67622,9958,28846,901093,4540,7187,10,290,186055,59,53.40,71.02,52.55,1457.21,3100.45,3150.60,4190.18,131.45,1457.21,1643.24,1774.69,-1507.36
2451529,66860,16490,48410,1288045,6527,20162,2,213,125738,57,10.43,16.16,3.07,0.00,174.99,594.51,921.12,13.99,0.00,174.99,188.98,-419.52
2451787,75392,3608,91349,1300526,3656,46433,8,151,193462,16,79.68,130.67,105.84,0.00,1693.44,1274.88,2090.72,33.86,0.00,1693.44,1727.30,418.56
2451313,51937,2287,11379,88937,5695,39253,7,198,201866,9,22.59,34.56,31.79,0.00,286.11,203.31,311.04,8.58,0.00,286.11,294.69,82.80
2452251,68853,14011,78808,494754,1100,40293,8,92,155875,80,33.92,37.65,26.35,274.04,2108.00,2713.60,3012.00,128.37,274.04,1833.96,1962.33,-879.64
2451800,60285,9992,88342,1867048,5307,41613,2,35,137609,86,65.90,91.60,51.29,0.00,4410.94,5667.40,7877.60,308.76,0.00,4410.94,4719.70,-1256.46
2451493,35092,8138,86405,1050676,4100,7524,7,207,34505,49,29.56,47.29,38.30,1238.62,1876.70,1448.44,2317.21,25.52,1238.62,638.08,663.60,-810.36
2451900,74590,16901,81490,234746,5602,9258,2,91,193790,36,61.23,91.84,4.59,0.00,165.24,2204.28,3306.24,11.56,0.00,165.24,176.80,-2039.04
2452258,53430,11703,74866,722227,6388,42149,2,115,225542,48,4.57,7.22,6.57,0.00,315.36,219.36,346.56,22.07,0.00,315.36,337.43,96.00
2451034,63587,1543,40023,316576,5129,14082,4,127,213838,62,44.81,50.18,18.06,0.00,1119.72,2778.22,3111.16,22.39,0.00,1119.72,1142.11,-1658.50
2451514,38603,16964,10615,1678421,627,13633,2,290,188277,40,21.66,25.77,15.97,0.00,638.80,866.40,1030.80,0.00,0.00,638.80,638.80,-227.60
2451130,40073,2338,51865,928898,5131,6164,4,46,233976,12,24.64,25.87,15.00,0.00,180.00,295.68,310.44,9.00,0.00,180.00,189.00,-115.68
2452571,52806,17547,43483,275096,3509,36322,4,158,45646,51,70.86,136.75,30.08,0.00,1534.08,3613.86,6974.25,15.34,0.00,1534.08,1549.42,-2079.78
2452314,59036,8071,15071,354165,6412,24706,4,168,215288,60,61.25,100.45,33.14,0.00,1988.40,3675.00,6027.00,178.95,0.00,1988.40,2167.35,-1686.60
2451217,44909,15692,98657,1668088,3472,38903,4,104,23267,9,3.03,5.78,3.58,0.00,32.22,27.27,52.02,0.64,0.00,32.22,32.86,4.95
2451453,70948,14161,6276,1741009,95,25981,1,189,217380,75,44.68,55.85,0.00,0.00,0.00,3351.00,4188.75,0.00,0.00,0.00,0.00,-3351.00
2451873,34915,931,22360,423173,6033,15646,10,294,225125,4,9.12,13.04,11.21,0.00,44.84,36.48,52.16,3.13,0.00,44.84,47.97,8.36
,60622,12237,,,709,,7,299,189911,,,,6.46,0.00,19.38,33.81,66.93,0.58,0.00,,19.96,-14.43
2452361,47918,3105,66581,368690,752,19661,7,37,234609,29,41.28,56.14,8.42,0.00,244.18,1197.12,1628.06,14.65,0.00,244.18,258.83,-952.94
