ss_sold_date_sk,ss_sold_time_sk,ss_item_sk,ss_customer_sk,ss_cdemo_sk,ss_hdemo_sk,ss_addr_sk,ss_store_sk,ss_promo_sk,ss_ticket_number,ss_quantity,ss_wholesale_cost,ss_list_price,ss_sales_price,ss_ext_discount_amt,ss_ext_sales_price,ss_ext_wholesale_cost,ss_ext_list_price,ss_ext_tax,ss_coupon_amt,ss_net_paid,ss_net_paid_inc_tax,ss_net_profit
2451505,48991,274807,9900712,744296,4233,120170,380,778,19131378,60,71.43,103.57,1.03,35.84,61.80,4285.80,6214.20,0.77,35.84,25.96,26.73,-4259.84
2451251,64400,36715,8956357,1152551,5098,334092,319,373,210830874,56,99.51,152.25,147.68,0.00,8270.08,5572.56,8526.00,661.60,0.00,8270.08,8931.68,2697.52
2451283,68607,155572,1541039,1899863,3487,731111,910,1451,10322372,62,31.17,56.41,0.00,0.00,0.00,1932.54,3497.42,0.00,0.00,0.00,0.00,-1932.54
2451542,62950,197074,10364368,1152445,1322,4899799,14,765,47218667,32,36.19,62.97,33.37,0.00,1067.84,1158.08,2015.04,64.07,0.00,1067.84,1131.91,-90.24
2451515,37782,95860,1506354,762470,4186,18349,88,408,143697201,78,39.64,74.12,63.00,0.00,4914.00,3091.92,5781.36,442.26,0.00,4914.00,5356.26,1822.08
2451526,51392,127102,7136218,1117164,510,18256,631,636,181464092,35,91.64,125.54,102.94,0.00,3602.90,3207.40,4393.90,36.02,0.00,3602.90,3638.92,395.50
2451752,44734,52127,9935788,398806,3871,769289,274,848,58881652,21,35.89,52.75,32.17,290.49,675.57,753.69,1107.75,19.25,290.49,385.08,404.33,-368.61
2452263,68215,1047,9622795,1331835,3275,1816315,562,1122,149133994,98,57.94,73.58,50.77,0.00,4975.46,5678.12,7210.84,248.77,0.00,4975.46,5224.23,-702.66
2452506,55293,36102,9318266,1586309,3599,5528089,134,442,2937911,87,69.61,128.77,90.13,0.00,7841.31,6056.07,11202.99,548.89,0.00,7841.31,8390.20,1785.24
2450827,52722,246014,3123564,279822,2833,3967444,67,157,26848951,4,16.29,25.08,0.00,0.00,0.00,65.16,100.32,0.00,0.00,0.00,0.00,-65.16
2451117,54315,160294,8564479,287333,6987,5373841,392,972,133096903,70,81.36,149.70,52.39,0.00,3667.30,5695.20,10479.00,330.05,0.00,3667.30,3997.35,-2027.90
2451490,38069,210002,11907532,203757,6829,4091054,511,631,50650303,51,48.91,84.12,21.03,772.22,1072.53,2494.41,4290.12,9.00,772.22,300.31,309.31,-2194.10
2452258,45027,242419,7387455,1135262,4316,5346523,103,518,70368527,88,99.18,102.15,73.54,0.00,6471.52,8727.84,8989.20,517.72,0.00,6471.52,6989.24,-2256.32
2451513,50348,288344,3199295,893425,2308,4067638,790,462,104001953,67,88.97,159.25,1.59,0.00,106.53,5960.99,10669.75,7.45,0.00,106.53,113.98,-5854.46
2452517,46313,238734,9847056,606025,4994,5677210,686,2,118888784,69,67.42,94.38,26.42,0.00,1822.98,4651.98,6512.22,91.14,0.00,1822.98,1914.12,-2829.00
2452477,32728,177399,7687439,277944,802,5881260,694,474,124797387,19,98.31,142.54,131.13,0.00,2491.47,1867.89,2708.26,24.91,0.00,2491.47,2516.38,623.58
2450861,44286,19045,4372438,1857148,7011,3544521,730,775,227057237,100,14.80,28.56,11.70,0.00,1170.00,1480.00,2856.00,58.50,0.00,1170.00,1228.50,-310.00
2451133,39063,238946,9048551,1281401,3051,5309501,103,1132,188173299,2,19.19,32.23,29.65,0.00,59.30,38.38,64.46,1.18,0.00,59.30,60.48,20.92
2452563,66310,115207,11191151,87913,1828,1332543,614,200,120411204,89,28.43,44.63,25.88,0.00,2303.32,2530.27,3972.07,207.29,0.00,2303.32,2510.61,-226.95
2452556,39712,22813,1302519,1050854,1142,3445030,103,908,44049173,66,63.74,121.74,7.30,0.00,481.80,4206.84,8034.84,14.45,0.00,481.80,496.25,-3725.04
2452088,61709,169099,5716367,235133,3052,3353818,640,545,206039353,49,89.41,106.39,82.98,0.00,4066.02,4381.09,5213.11,162.64,0.00,4066.02,4228.66,-315.07
2452519,73798,180600,8084531,1824268,5,3828189,730,1377,154547143,11,6.57,7.94,4.68,0.00,51.48,72.27,87.34,3.08,0.00,51.48,54.56,-20.79
2451433,68698,99928,9097247,1594420,3593,3189213,442,815,197080964,32,82.63,147.90,76.90,516.76,2460.80,2644.16,4732.80,19.44,516.76,1944.04,1963.48,-700.12
2452640,60523,150505,3891928,1526089,2650,850411,703,217,71561005,2,4.02,5.90,2.71,0.00,5.42,8.04,11.80,0.43,0.00,5.42,5.85,-2.62
2451557,56592,248213,6785685,1213983,4328,666226,154,530,171480238,13,33.23,64.13,31.42,0.00,408.46,431.99,833.69,36.76,0.00,408.46,445.22,-23.53
2451529,68809,143203,8516021,364048,875,4920902,260,919,168402805,25,59.88,65.86,1.31,0.00,32.75,1497.00,1646.50,1.31,0.00,32.75,34.06,-1464.25
2451853,67330,180203,11380711,80171,6831,1078291,290,1356,145978109,72,20.12,36.21,29.33,0.00,2111.76,1448.64,2607.12,190.05,0.00,2111.76,2301.81,663.12
2451819,63024,157577,11771556,1694977,4351,432572,974,834,92552457,49,13.25,16.03,5.61,0.00,274.89,649.25,785.47,21.99,0.00,274.89,296.88,-374.36
2452222,33664,244239,2200971,1144235,4299,888363,254,1033,191097087,21,29.40,42.92,1.28,0.00,26.88,617.40,901.32,0.80,0.00,26.88,27.68,-590.52
2451260,,56458,,226480,1991,517149,,215,26956357,61,59.36,80.13,38.46,,,3620.96,4887.93,95.71,,1595.33,,
2451781,70714,77459,4007940,1227352,4011,2762623,20,1339,115283425,66,29.92,47.27,8.03,0.00,529.98,1974.72,3119.82,15.89,0.00,529.98,545.87,-1444.74
2451505,69244,94393,10147932,765202,6825,1488095,31,423,9655393,94,27.89,50.75,0.50,0.00,47.00,2621.66,4770.50,4.23,0.00,47.00,51.23,-2574.66
2451082,48011,268732,6990308,1131379,2850,119921,217,926,154945906,57,80.37,90.01,81.00,0.00,4617.00,4581.09,5130.57,369.36,0.00,4617.00,4986.36,35.91
2451496,68456,17629,10027136,1778943,3103,676510,748,1256,229666422,9,32.16,60.13,39.68,0.00,357.12,289.44,541.17,17.85,0.00,357.12,374.97,67.68
2452520,66380,71730,1977749,673980,3364,4069195,388,554,74564747,78,66.78,99.50,42.78,0.00,3336.84,5208.84,7761.00,300.31,0.00,3336.84,3637.15,-1872.00
2451501,63955,298234,6320633,1654980,1327,3961627,824,758,94315551,79,87.33,97.80,20.53,0.00,1621.87,6899.07,7726.20,16.21,0.00,1621.87,1638.08,-5277.20
2452557,44353,142957,,1797881,1000,,,,226187637,11,,30.33,,,236.83,,,1.56,,78.16,79.72,-222.47
2452180,71540,165219,7431859,1175617,2222,4485980,356,432,2692072,54,15.08,18.85,3.39,71.39,183.06,814.32,1017.90,1.11,71.39,111.67,112.78,-702.65
2452538,42469,146055,6374966,1815223,3033,2137690,157,637,73728585,14,92.79,163.31,143.71,0.00,2011.94,1299.06,2286.34,140.83,0.00,2011.94,2152.77,712.88
2451667,69916,175933,9047292,1920491,2490,5503689,715,683,184083532,80,46.46,83.16,47.40,0.00,3792.00,3716.80,6652.80,189.60,0.00,3792.00,3981.60,75.20
2452223,56403,96653,868744,84981,2818,4596655,931,665,223623352,26,59.86,79.61,11.94,0.00,310.44,1556.36,2069.86,3.10,0.00,310.44,313.54,-1245.92
2451230,63944,256912,7334894,1074902,4510,4010918,832,324,17812467,65,39.82,57.73,9.81,0.00,637.65,2588.30,3752.45,12.75,0.00,637.65,650.40,-1950.65
2451663,73250,24151,9617362,1456917,825,5932380,764,775,208976860,8,36.33,67.93,36.68,0.00,293.44,290.64,543.44,5.86,0.00,293.44,299.30,2.80
2452239,69589,85993,402405,494909,6260,5097964,967,628,1519331,24,21.51,30.54,21.07,262.95,505.68,516.24,732.96,12.13,262.95,242.73,254.86,-273.51
2452192,,67537,8178083,841363,,,,,221723949,,,91.63,66.88,0.00,,,,188.60,0.00,6286.72,6475.32,
2451080,38081,117451,9858269,413242,5015,4231988,772,1083,3946810,7,31.00,55.80,23.99,0.00,167.93,217.00,390.60,8.39,0.00,167.93,176.32,-49.07
2451496,68134,129818,7185008,1313189,6970,748751,844,53,137778423,64,11.59,22.48,15.73,0.00,1006.72,741.76,1438.72,80.53,0.00,1006.72,1087.25,264.96
2451951,46950,85013,9891489,1122427,3765,576656,800,1448,165720557,3,75.08,108.11,52.97,0.00,158.91,225.24,324.33,6.35,0.00,158.91,165.26,-66.33
2452207,64874,251643,8026952,726182,6565,4763748,656,308,189634314,41,1.52,2.99,2.33,27.70,95.53,62.32,122.59,0.00,27.70,67.83,67.83,5.51
2451551,54450,273031,8647715,1181160,3852,4998544,560,1197,109034298,17,91.55,165.70,54.68,743.64,929.56,1556.35,2816.90,1.85,743.64,185.92,187.77,-1370.43
2452098,63857,256143,4495064,1398883,4655,780027,338,1401,18105723,40,45.07,61.29,56.38,0.00,2255.20,1802.80,2451.60,67.65,0.00,2255.20,2322.85,452.40
2451906,63166,152035,598948,575288,1675,270462,709,61,20113922,42,73.48,79.35,11.10,0.00,466.20,3086.16,3332.70,9.32,0.00,466.20,475.52,-2619.96
2451099,34411,205376,2714660,1807702,5897,946939,608,1109,219220622,79,52.71,93.29,91.42,0.00,7222.18,4164.09,7369.91,577.77,0.00,7222.18,7799.95,3058.09
2452304,46210,194787,5151632,1282176,7120,4187264,832,720,146287991,88,31.08,37.29,25.35,0.00,2230.80,2735.04,3281.52,0.00,0.00,2230.80,2230.80,-504.24
2451545,75547,20467,3657164,1008591,18,223798,880,841,64764710,33,90.33,121.04,60.52,0.00,1997.16,2980.89,3994.32,139.80,0.00,1997.16,2136.96,-983.73
2451032,49955,133768,3928139,680038,3490,1021789,925,1041,83053411,30,25.90,28.49,11.39,136.68,341.70,777.00,854.70,2.05,136.68,205.02,207.07,-571.98
2452159,53982,148829,1945046,1498992,3338,3172484,536,56,56468198,32,13.44,23.38,19.40,0.00,620.80,430.08,748.16,12.41,0.00,620.80,633.21,190.72
2451496,35437,68833,9284573,731154,135,5682716,787,1148,80251825,18,21.57,42.49,0.42,0.00,7.56,388.26,764.82,0.00,0.00,7.56,7.56,-380.70
2452396,,289881,8162409,514430,,,202,1441,103921315,73,9.45,9.54,,65.40,,689.85,,23.54,65.40,588.68,,
2452365,63178,108438,4421667,699250,4033,5271216,524,206,232056668,24,70.56,122.77,35.60,692.06,854.40,1693.44,2946.48,4.87,692.06,162.34,167.21,-1531.10
2451180,38159,223033,4748761,751538,6762,1094339,842,499,125410196,98,68.91,84.75,33.90,2890.31,3322.20,6753.18,8305.50,17.27,2890.31,431.89,449.16,-6321.29
,,216385,4917556,755518,,,584,1104,188494024,,55.12,89.84,78.16,536.17,547.12,,628.88,0.98,536.17,,,
2450966,33028,100682,10056199,740345,4044,274943,721,631,169752852,64,80.73,119.48,20.31,0.00,1299.84,5166.72,7646.72,12.99,0.00,1299.84,1312.83,-3866.88
2451150,45730,272528,763591,559421,6098,3141128,28,482,93443687,9,51.01,53.56,18.74,0.00,168.66,459.09,482.04,1.68,0.00,168.66,170.34,-290.43
2450846,73902,226822,1397978,1459142,1906,4631517,685,765,229317740,56,74.58,84.27,5.89,0.00,329.84,4176.48,4719.12,26.38,0.00,329.84,356.22,-3846.64
2451483,65329,94510,11219991,847972,3600,5255581,370,481,181615093,58,4.74,7.86,1.25,0.00,72.50,274.92,455.88,5.07,0.00,72.50,77.57,-202.42
2451873,46445,145399,11894535,1278067,4799,5060684,406,1221,53653160,63,95.84,179.22,80.64,0.00,5080.32,6037.92,11290.86,457.22,0.00,5080.32,5537.54,-957.60
2452268,75524,290657,11458260,1727026,592,1356205,706,363,165368664,42,86.06,166.95,20.03,277.61,841.26,3614.52,7011.90,22.54,277.61,563.65,586.19,-3050.87
2451590,39221,154016,5073273,1493928,2583,4525285,817,506,59630979,59,9.30,18.50,9.06,0.00,534.54,548.70,1091.50,26.72,0.00,534.54,561.26,-14.16
2452137,53925,193647,4113337,962967,4150,1778933,523,453,192391066,99,26.68,40.02,31.61,0.00,3129.39,2641.32,3961.98,219.05,0.00,3129.39,3348.44,488.07
2452586,53952,228759,37564,245980,6749,4390718,490,222,86830645,3,64.66,71.12,28.44,0.00,85.32,193.98,213.36,3.41,0.00,85.32,88.73,-108.66
2451416,55405,68344,3511079,762533,3940,4834594,709,340,66348629,98,95.67,172.20,51.66,0.00,5062.68,9375.66,16875.60,202.50,0.00,5062.68,5265.18,-4312.98
2451648,45863,294104,9449908,1219280,3852,1997224,98,1274,225457351,14,44.41,48.85,24.91,0.00,348.74,621.74,683.90,31.38,0.00,348.74,380.12,-273.00
2451903,44181,83599,9688058,1918448,3238,3260828,118,780,19800007,44,76.71,131.17,83.94,0.00,3693.36,3375.24,5771.48,36.93,0.00,3693.36,3730.29,318.12
2451995,72178,138363,11408648,640703,3511,4888366,871,820,38244400,78,36.71,67.17,60.45,0.00,4715.10,2863.38,5239.26,188.60,0.00,4715.10,4903.70,1851.72
2451318,42361,52804,11067977,904459,3694,824529,974,728,183743841,25,60.46,76.17,22.08,0.00,552.00,1511.50,1904.25,16.56,0.00,552.00,568.56,-959.50
2451860,,258176,,7609,,,16,,203806778,4,,,24.47,,97.88,,188.28,1.95,,97.88,,
2452612,69151,237072,5323412,1653349,1333,1167270,232,713,202536093,96,4.41,8.33,0.91,5.24,87.36,423.36,799.68,0.82,5.24,82.12,82.94,-341.24
2451542,71693,81686,7372570,71387,6651,2657468,235,484,100389342,24,62.14,82.64,33.05,0.00,793.20,1491.36,1983.36,55.52,0.00,793.20,848.72,-698.16
2451875,48698,133430,2215680,592099,1671,4104043,316,1162,17619469,34,45.57,90.68,69.82,0.00,2373.88,1549.38,3083.12,0.00,0.00,2373.88,2373.88,824.50
2452638,51471,158227,2671555,342619,2130,4141994,247,1077,29018620,75,29.77,35.12,7.02,0.00,526.50,2232.75,2634.00,15.79,0.00,526.50,542.29,-1706.25
2452175,45825,249919,1382012,148021,2477,2589733,628,879,24048136,64,79.66,90.01,82.80,0.00,5299.20,5098.24,5760.64,423.93,0.00,5299.20,5723.13,200.96
2452152,68277,159631,1408811,159854,4497,5279540,841,1250,20833829,52,54.45,99.64,47.82,0.00,2486.64,2831.40,5181.28,74.59,0.00,2486.64,2561.23,-344.76
2451760,41928,64724,9795671,1290047,3976,740752,553,610,31403780,53,4.83,7.10,0.00,0.00,0.00,255.99,376.30,0.00,0.00,0.00,0.00,-255.99
2451790,66465,42836,3277537,1715197,57,4998870,337,95,157252560,74,84.71,160.94,82.07,0.00,6073.18,6268.54,11909.56,303.65,0.00,6073.18,6376.83,-195.36
2452258,60034,153113,8982954,1841799,1091,300736,601,1082,152321480,52,55.38,84.17,68.17,1028.00,3544.84,2879.76,4376.84,226.51,1028.00,2516.84,2743.35,-362.92
2451092,59978,252736,9018866,36515,3764,2757413,37,58,156602379,94,51.62,88.78,75.46,0.00,7093.24,4852.28,8345.32,70.93,0.00,7093.24,7164.17,2240.96
2452429,41561,176935,2164558,598229,4700,623971,703,1209,233436077,43,84.17,142.24,102.41,0.00,4403.63,3619.31,6116.32,220.18,0.00,4403.63,4623.81,784.32
2452307,32814,13399,,,6214,,,,64034881,,58.65,,36.11,1289.12,,2991.15,3918.33,5.52,1289.12,552.49,558.01,
2452636,37808,201693,20428,1681904,4180,2532856,199,1364,137085503,76,84.88,130.71,13.07,89.39,993.32,6450.88,9933.96,45.19,89.39,903.93,949.12,-5546.95
2452624,39465,146173,8375455,814767,1632,5894544,188,268,110789858,62,9.49,12.24,3.42,63.61,212.04,588.38,758.88,1.48,63.61,148.43,149.91,-439.95
2452169,29469,48009,31777,1644094,2011,3496281,868,994,144568165,9,59.73,102.73,30.81,155.28,277.29,537.57,924.57,1.22,155.28,122.01,123.23,-415.56
2451760,31972,76916,545036,1697871,6259,1743094,931,311,190387150,30,72.48,130.46,69.14,518.55,2074.20,2174.40,3913.80,124.45,518.55,1555.65,1680.10,-618.75
2452170,41633,19331,2749740,76679,6018,841310,194,914,91503477,2,56.73,111.75,15.64,0.00,31.28,113.46,223.50,1.25,0.00,31.28,32.53,-82.18
2451467,52505,89954,1266532,1439297,415,523133,274,644,208522021,60,20.47,39.71,8.73,5.23,523.80,1228.20,2382.60,0.00,5.23,518.57,518.57,-709.63
2451787,52297,298076,6468796,139100,5404,4606108,829,684,160809419,52,71.50,101.53,85.28,0.00,4434.56,3718.00,5279.56,0.00,0.00,4434.56,4434.56,716.56
2451172,36376,85462,1034282,1852375,6468,5821361,43,78,25437704,57,39.00,57.72,22.51,0.00,1283.07,2223.00,3290.04,25.66,0.00,1283.07,1308.73,-939.93
2452248,53199,24949,11930915,1576481,6847,2981213,664,746,177223734,36,78.21,104.80,46.11,0.00,1659.96,2815.56,3772.80,149.39,0.00,1659.96,1809.35,-1155.60
2452589,41547,116923,2090352,412854,6909,2628964,214,1063,19564952,35,51.16,64.97,51.97,436.54,1818.95,1790.60,2273.95,0.00,436.54,1382.41,1382.41,-408.19
2451246,73450,167080,1660954,543300,5293,4110486,211,242,112594499,47,46.67,72.33,61.48,0.00,2889.56,2193.49,3399.51,144.47,0.00,2889.56,3034.03,696.07
,36274,33919,,1628764,3588,,,,96663074,70,,21.76,11.31,,,1385.30,,,,791.70,,-593.60
2452236,34947,6655,3862404,1296483,609,5927488,770,1377,17187054,62,63.22,94.19,64.99,0.00,4029.38,3919.64,5839.78,120.88,0.00,4029.38,4150.26,109.74
2451462,69536,6542,6536420,117465,1710,3942402,254,242,161012270,49,97.10,167.01,71.81,2850.13,3518.69,4757.90,8183.49,6.68,2850.13,668.56,675.24,-4089.34
2451961,60638,141601,914230,697377,3724,4266871,391,159,134762465,39,35.86,49.12,44.20,1017.04,1723.80,1398.54,1915.68,42.40,1017.04,706.76,749.16,-691.78
2452420,69840,46765,7025955,1023410,865,3711120,962,818,31477630,8,18.90,31.75,1.27,0.00,10.16,151.20,254.00,0.60,0.00,10.16,10.76,-141.04
2451358,49713,79670,10217143,1695693,7043,4515193,358,55,75982955,63,64.90,96.70,27.07,0.00,1705.41,4088.70,6092.10,119.37,0.00,1705.41,1824.78,-2383.29
2451146,55169,216079,8584995,569869,6390,1317664,412,1164,119857411,83,59.55,95.28,32.39,0.00,2688.37,4942.65,7908.24,53.76,0.00,2688.37,2742.13,-2254.28
2451169,38503,270127,1734870,682536,4155,2504621,817,1491,208004918,93,84.92,135.02,83.71,0.00,7785.03,7897.56,12556.86,622.80,0.00,7785.03,8407.83,-112.53
2450841,49041,273802,8500170,699669,768,5032714,175,1145,232914283,38,10.99,16.26,2.60,0.00,98.80,417.62,617.88,6.91,0.00,98.80,105.71,-318.82
2451422,63419,194149,8006064,1839691,5318,1528545,205,980,136734096,75,38.83,75.33,66.29,0.00,4971.75,2912.25,5649.75,447.45,0.00,4971.75,5419.20,2059.50
2451096,65423,294074,9117979,1749992,6805,1282018,511,94,194433597,80,76.03,113.28,53.24,0.00,4259.20,6082.40,9062.40,212.96,0.00,4259.20,4472.16,-1823.20
2451269,33402,169892,1607168,1694548,1128,340508,100,1461,14119674,15,8.27,16.54,3.63,0.00,54.45,124.05,248.10,3.26,0.00,54.45,57.71,-69.60
2451399,68875,97411,10512777,1846158,5939,1826167,650,620,134817305,76,60.14,67.35,43.10,2685.99,3275.60,4570.64,5118.60,35.37,2685.99,589.61,624.98,-3981.03
2452530,50442,178279,5689550,1221320,6690,3293660,985,10,213066789,8,3.91,4.88,3.22,0.00,25.76,31.28,39.04,0.77,0.00,25.76,26.53,-5.52
2451845,50499,290981,8484066,1461699,1379,4569059,853,812,35606402,26,47.26,77.03,73.17,0.00,1902.42,1228.76,2002.78,152.19,0.00,1902.42,2054.61,673.66
2451156,39474,162748,4163318,1836818,4271,2637324,919,92,201543418,46,10.19,13.45,9.68,31.16,445.28,468.74,618.70,24.84,31.16,414.12,438.96,-54.62
2450987,37855,284888,2585464,157597,930,5955463,110,624,208838805,21,14.52,17.42,0.00,0.00,0.00,304.92,365.82,0.00,0.00,0.00,0.00,-304.92
2452228,45208,183457,376917,975467,770,4906520,295,295,220010681,26,36.12,66.82,13.36,0.00,347.36,939.12,1737.32,13.89,0.00,347.36,361.25,-591.76
2452000,51481,25711,9737421,280229,7037,2416245,631,242,237761063,36,6.21,6.21,1.05,0.00,37.80,223.56,223.56,0.75,0.00,37.80,38.55,-185.76
,,141897,4657679,542156,,,,,83231062,46,20.58,,,,,,1344.12,,,,141.61,-809.19
2451884,70126,53378,4691173,1802832,2938,2126244,686,311,111463056,67,82.96,141.03,105.77,0.00,7086.59,5558.32,9449.01,141.73,0.00,7086.59,7228.32,1528.27
2451364,62438,278690,5534485,1231097,5662,3009827,676,1393,225951233,73,18.80,22.56,5.18,0.00,378.14,1372.40,1646.88,18.90,0.00,378.14,397.04,-994.26
2451930,64192,263927,10230984,1004277,6017,4253710,766,188,17449620,45,65.29,124.05,9.92,0.00,446.40,2938.05,5582.25,8.92,0.00,446.40,455.32,-2491.65
2452026,31459,182489,1969891,1828645,5446,444200,268,1074,91846766,54,20.16,24.19,7.98,430.92,430.92,1088.64,1306.26,0.00,430.92,0.00,0.00,-1088.64
2452630,38344,108607,10330759,,2859,2479662,,1306,162884896,,82.74,,29.99,,2639.12,,,,,2639.12,,
2451796,61991,36863,1612866,1051343,220,2786697,620,1362,80664875,80,36.88,41.30,40.88,0.00,3270.40,2950.40,3304.00,65.40,0.00,3270.40,3335.80,320.00
2452536,64478,108727,3434236,1646205,221,5874590,116,931,182368476,99,65.55,127.82,81.80,0.00,8098.20,6489.45,12654.18,242.94,0.00,8098.20,8341.14,1608.75
2451145,37680,168896,6101986,1379680,2527,2927421,967,28,69894875,27,45.34,47.60,43.31,0.00,1169.37,1224.18,1285.20,70.16,0.00,1169.37,1239.53,-54.81
2451482,34547,194884,7693028,137163,2898,942586,10,1082,161990833,57,18.94,23.29,13.97,0.00,796.29,1079.58,1327.53,39.81,0.00,796.29,836.10,-283.29
2451902,46946,143275,6269847,1311908,7122,2750783,481,1083,142040070,34,95.35,161.14,64.45,0.00,2191.30,3241.90,5478.76,175.30,0.00,2191.30,2366.60,-1050.60
2451782,71005,237488,9923938,517608,431,3036501,985,778,14804108,12,96.18,107.72,103.41,583.23,1240.92,1154.16,1292.64,13.15,583.23,657.69,670.84,-496.47
2451941,46507,185393,9882474,688699,4171,,836,1305,209334485,,72.77,,95.42,,95.42,,,4.77,,95.42,100.19,
2452638,35471,177561,2984398,1359018,4038,4346211,601,1356,29064676,24,78.05,114.73,25.24,0.00,605.76,1873.20,2753.52,18.17,0.00,605.76,623.93,-1267.44
2451661,68727,64451,4854163,605738,2466,531194,805,801,107572085,76,46.34,79.70,54.19,0.00,4118.44,3521.84,6057.20,82.36,0.00,4118.44,4200.80,596.60
2451790,66908,70841,5502933,790823,3160,4465450,734,402,106803547,51,87.21,131.68,115.87,0.00,5909.37,4447.71,6715.68,59.09,0.00,5909.37,5968.46,1461.66
2451416,61396,131905,11658471,,4800,,286,,164066828,10,,26.09,8.60,,86.00,233.00,,7.74,,86.00,93.74,
2452098,71644,178559,7212892,150224,2403,479735,967,17,81632358,51,28.37,54.18,43.34,0.00,2210.34,1446.87,2763.18,22.10,0.00,2210.34,2232.44,763.47
2451329,41682,266068,7009167,847074,5428,5356135,709,1198,2555238,57,10.59,13.66,12.29,0.00,700.53,603.63,778.62,7.00,0.00,700.53,707.53,96.90
2451838,69730,109183,1626407,1619204,3201,5737245,674,1428,231277257,43,34.73,39.59,26.52,0.00,1140.36,1493.39,1702.37,79.82,0.00,1140.36,1220.18,-353.03
2451536,47637,149809,1373462,1747598,1734,2076223,124,319,128467037,11,90.16,97.37,65.23,401.81,717.53,991.76,1071.07,28.41,401.81,315.72,344.13,-676.04
2451850,61957,230143,7414196,1907789,6982,60575,886,577,192127763,76,18.00,24.66,21.20,435.02,1611.20,1368.00,1874.16,82.33,435.02,1176.18,1258.51,-191.82
2451897,44368,223247,1142294,1820323,4305,390334,452,733,76343562,99,6.56,6.56,2.95,0.00,292.05,649.44,649.44,8.76,0.00,292.05,300.81,-357.39
2451540,64214,159505,11060604,303442,5127,909565,676,525,10176954,21,53.28,80.45,31.37,0.00,658.77,1118.88,1689.45,39.52,0.00,658.77,698.29,-460.11
2451873,52331,78206,6734490,660290,2090,2662290,556,392,232320293,81,62.30,94.07,77.13,0.00,6247.53,5046.30,7619.67,62.47,0.00,6247.53,6310.00,1201.23
2451953,64029,41195,6007105,376431,3804,2283177,676,1258,127519565,91,44.40,83.47,0.00,0.00,0.00,4040.40,7595.77,0.00,0.00,0.00,0.00,-4040.40
2452425,53078,227388,1204381,1150865,5349,2594233,290,887,190258800,100,8.85,15.93,10.35,631.35,1035.00,885.00,1593.00,16.14,631.35,403.65,419.79,-481.35
2451629,52383,24967,1540778,217078,1025,2282925,193,915,173737500,71,4.43,7.39,2.66,0.00,188.86,314.53,524.69,13.22,0.00,188.86,202.08,-125.67
2451526,62807,130120,2059483,222626,4169,2925712,8,429,168657589,85,57.63,99.12,76.32,0.00,6487.20,4898.55,8425.20,324.36,0.00,6487.20,6811.56,1588.65
