x,y
66.45,436.6
58.94,465.3
78.11,476.91
85.23,480.68
78.6,453.01
82.31,456.11
69.36,451.96
93.63,455.83
54.78,441.04
70.65,443.67
73.48,449.42
77.55,471.05
48.98,427.25
91.87,479.96
49.75,474.68
48.06,437.96
51.29,439.71
91.11,469.64
61.02,465.48
79.3,443.24
38.24,451.16
61.55,448.9
82.73,482.1
53.95,467.95
79.85,450.57
48.36,466.2
53.32,447.67
75.82,478.63
79.32,471.85
86.84,479.4
93.09,473.62
76.39,474.1
89.66,446.68
75.22,445.6
91.92,483.52
51.58,438.57
81.95,471.7
46.67,431.03
43.32,435.17
51.45,432.54
72.0,443.44
100.09,451.23
94.78,439.04
77.13,454.22
56.16,438.97
75.05,484.03
85.65,487.15
79.18,474.02
82.02,433.03
64.42,461.97
83.61,440.43
85.5,438.8
97.2,474.42
72.91,450.77
46.52,443.26
96.64,468.27
65.67,443.13
88.35,466.27
66.57,428.28
78.6,438.35
72.23,445.17
66.71,431.46
87.3,475.57
82.85,441.85
34.58,435.43
61.43,428.37
69.31,442.2
80.61,464.69
77.83,468.55
60.84,460.59
84.44,431.65
70.99,486.26
81.26,459.43
88.15,444.66
69.07,431.23
56.42,436.43
45.14,442.64
62.8,446.19
88.6,478.36
59.61,465.03
65.62,436.56
57.62,448.11
84.19,459.12
91.78,445.58
59.32,443.09
89.48,485.83
65.61,444.93
82.73,447.73
69.19,440.9
60.81,441.14
84.83,447.32
68.28,449.81
51.02,442.92
93.52,474.87
83.97,449.8
64.09,435.13
64.14,440.29
95.85,477.45
66.0,433.94
66.58,459.66
96.72,464.5
48.13,438.97
52.16,436.13
95.51,458.05
75.41,433.25
74.28,477.97
57.9,457.29
96.35,469.05
61.73,442.72
57.74,471.24
88.19,459.63
87.16,478.56
72.99,448.65
79.04,474.92
78.49,465.5
81.37,470.46
63.21,440.38
61.69,430.17
68.21,452.56
73.22,462.6
60.57,460.57
71.69,465.05
62.68,475.38
64.88,477.04
70.18,442.2
72.1,448.19
88.52,470.32
81.53,485.21
76.77,445.83
90.46,484.17
91.33,482.25
66.37,474.63
79.96,482.55
81.84,482.98
65.38,442.12
88.14,471.98
95.77,463.16
82.72,456.49
56.07,427.82
81.64,442.28
83.7,478.3
87.02,481.24
88.09,450.62
92.13,439.18
85.4,442.37
50.73,432.32
55.3,445.02
85.7,473.0
70.79,431.36
78.36,450.43
76.64,433.61
75.67,461.16
89.94,438.86
100.09,450.85
55.19,439.25
87.46,479.61
75.42,447.22
74.77,475.55
55.2,450.22
76.57,472.88
71.72,450.29
75.25,449.52
68.5,461.16
61.69,467.78
83.94,468.21
86.93,481.87
81.09,434.81
98.58,473.78
99.09,464.7
64.43,431.44
87.53,470.47
68.26,434.48
87.13,448.79
85.93,473.34
82.53,476.01
69.24,470.1
92.56,448.71
69.52,452.05
77.57,430.98
91.34,443.76
59.09,438.59
82.39,477.85
96.74,491.25
82.77,473.11
76.42,479.59
79.49,492.88
74.33,433.44
64.81,485.95
85.74,451.85
83.11,484.07
58.91,435.58
83.14,447.47
53.9,466.54
79.32,464.45
70.22,471.86
76.94,431.29
78.93,450.54
85.33,491.1
85.14,429.53
83.13,473.2
92.12,470.4
70.27,488.12
67.77,429.06
68.19,455.18
74.73,452.55
75.74,456.85
61.76,439.32
74.64,443.13
83.79,456.7
95.18,450.55
97.85,458.57
86.21,490.83
60.9,426.48
78.77,436.28
60.11,435.69
96.68,491.22
96.58,478.24
67.87,453.28
89.09,449.76
86.44,449.76
70.25,471.66
66.73,460.2
63.34,449.64
54.0,446.63
52.22,434.55
85.34,453.37
76.2,450.25
90.31,444.85
50.42,427.36
73.22,444.82
73.98,447.54
64.73,427.35
86.32,442.52
61.27,437.09
72.68,433.79
73.22,472.84
64.43,434.94
50.19,435.71
59.02,446.57
62.64,443.14
65.41,445.27
79.65,492.46
66.54,452.33
42.69,444.22
88.06,434.41
78.0,465.26
100.07,463.46
72.63,475.01
79.35,437.33
60.27,456.52
73.48,441.28
70.12,471.32
80.24,467.29
36.76,436.64
84.84,471.19
73.39,477.41
75.16,433.88
90.47,477.91
89.99,439.06
30.83,462.18
81.22,471.03
73.05,463.79
71.55,468.92
74.95,448.26
98.13,463.89
66.23,444.35
82.58,474.46
56.96,478.7
54.82,439.8
74.87,443.75
40.48,428.69
83.63,480.35
87.42,489.05
96.4,448.73
86.83,484.44
51.47,436.69
100.11,460.03
85.24,436.05
56.69,432.22
53.68,432.66
51.16,439.14
69.61,442.6
72.81,456.5
83.58,443.43
83.27,440.98
69.43,432.71
64.8,478.88
83.32,476.58
74.92,454.63
80.48,471.39
91.16,431.78
92.58,467.74
78.5,434.25
88.99,481.32
74.82,460.72
85.53,435.61
99.73,451.14
77.82,455.91
85.38,445.85
77.56,464.68
59.61,435.56
76.78,470.76
90.88,468.93
79.76,467.12
80.62,439.03
58.39,447.12
76.4,463.47
72.8,430.86
75.48,434.78
59.22,437.93
74.29,462.83
41.26,443.12
88.3,451.93
42.0,443.79
66.67,461.39
49.53,438.63
86.78,469.1
67.23,442.46
94.4,465.96
60.75,446.36
85.46,464.12
78.98,472.67
92.96,433.23
84.09,441.54
85.39,448.92
65.61,470.21
86.61,483.54
78.8,477.56
54.48,432.45
87.29,464.73
79.91,431.39
81.16,471.32
54.46,444.35
66.73,466.64
70.19,431.27
73.95,437.41
64.74,437.65
96.26,462.59
88.38,479.11
44.93,456.37
70.86,467.29
75.32,478.88
83.46,450.41
76.56,439.83
52.72,432.76
37.89,444.9
75.73,469.53
70.53,449.04
66.44,436.67
82.37,484.94
61.75,453.3
83.61,487.84
43.84,471.0
86.66,466.83
74.91,441.47
45.05,435.5
67.74,429.91
74.91,455.01
58.04,431.81
63.59,458.3
84.04,452.41
80.08,440.08
78.01,469.55
84.79,440.12
56.43,432.66
79.89,439.36
89.7,446.71
66.23,462.48
76.06,434.31
90.66,434.5
44.83,439.6
75.89,458.49
44.67,437.65
50.5,466.63
64.78,466.8
85.95,456.33
80.66,455.45
98.55,434.36
81.54,441.46
85.94,442.58
62.23,440.85
91.42,460.6
80.75,445.64
81.93,443.51
82.62,445.72
80.8,443.67
84.83,441.78
47.23,438.5
85.05,465.74
76.24,447.46
80.91,468.91
45.66,438.19
89.73,475.44
67.03,437.04
66.04,455.06
88.44,445.2
69.36,474.42
84.67,448.15
80.91,472.41
60.49,470.33
49.25,430.2
40.62,450.92
42.74,441.56
91.29,449.0
89.7,469.94
87.69,440.81
86.24,479.74
45.24,466.61
58.4,436.8
73.02,454.28
55.74,475.61
70.7,474.07
90.7,448.03
82.12,447.47
53.73,429.05
86.32,479.16
94.28,432.0
62.12,439.15
57.41,449.81
87.36,457.45
52.6,452.73
77.24,448.88
64.88,436.81
94.08,464.17
70.83,439.52
72.62,440.87
74.7,442.67
84.03,447.85
79.71,469.18
43.57,439.17
67.37,461.9
100.1,447.43
63.74,425.2
48.4,446.56
85.25,455.42
91.33,439.77
82.13,466.31
80.76,434.45
45.35,446.94
82.04,445.59
77.0,472.57
79.67,485.35
70.05,435.11
68.38,479.23
78.18,444.35
73.58,439.8
60.58,430.45
64.34,475.43
87.42,460.61
61.11,443.21
99.68,445.29
78.42,478.05
88.08,470.96
98.82,465.63
58.22,484.63
68.96,452.43
77.27,452.91
37.28,468.22
92.04,478.27
73.82,474.93
67.74,482.06
83.26,480.11
88.29,469.83
62.37,475.61
70.74,441.93
59.23,439.77
54.21,456.98
79.85,460.99
41.85,441.06
47.7,432.99
90.48,431.32
85.72,454.59
84.57,448.3
65.21,476.37
82.49,435.81
62.65,443.2
86.73,447.63
95.69,470.81
53.14,429.36
54.47,438.89
82.45,472.13
73.78,481.89
63.96,432.56
81.87,448.43
65.3,450.73
73.16,457.0
89.61,450.89
63.13,493.9
98.79,484.87
68.21,435.84
100.0,489.38
89.85,473.22
90.22,462.28
56.56,438.68
43.93,436.43
59.04,448.26
55.26,436.84
85.34,483.13
63.84,426.8
80.98,454.29
74.3,438.1
60.25,442.13
74.39,437.39
73.72,467.9
76.63,433.61
43.37,465.42
78.23,468.52
83.95,457.17
69.06,452.89
80.37,460.02
73.03,468.35
56.85,475.85
78.09,436.39
85.8,478.51
86.34,491.35
55.72,431.45
56.79,454.35
90.05,470.63
84.86,444.6
95.25,466.5
71.27,437.85
48.46,442.84
71.97,444.66
70.87,442.9
76.15,441.77
78.39,475.43
83.62,471.26
40.11,439.04
67.26,428.25
86.37,435.92
54.31,438.4
68.97,439.08
79.0,465.78
68.64,439.7
91.81,483.1
83.56,481.31
46.88,464.63
84.75,447.98
77.58,437.37
64.58,438.86
65.86,430.33
82.27,432.57
53.17,466.86
94.26,472.52
82.98,480.6
66.34,447.66
98.65,480.72
90.55,435.36
56.44,426.07
84.24,437.87
68.41,480.21
78.74,453.96
61.58,438.79
90.84,468.23
94.85,463.99
81.26,452.5
86.95,467.71
67.32,473.16
82.15,437.29
80.48,469.74
74.77,431.77
69.41,432.12
86.07,470.87
58.92,435.6
46.31,467.87
93.24,447.42
63.59,461.84
61.08,442.98
58.49,426.31
80.84,443.29
67.24,440.36
94.75,464.98
85.67,455.72
81.06,484.35
63.48,438.65
77.45,431.1
74.76,473.47
79.49,476.44
74.07,450.31
76.11,463.22
87.02,473.86
86.16,468.64
86.02,440.66
72.59,451.0
57.53,442.98
63.8,459.36
50.09,430.23
48.68,428.77
83.59,458.16
59.95,444.54
69.92,468.17
73.19,461.68
38.49,450.13
63.71,446.22
83.25,483.91
90.25,483.5
63.16,434.4
90.66,486.91
90.43,464.02
56.38,456.27
53.9,462.86
56.5,435.61
85.92,468.86
85.43,470.06
69.85,436.58
84.35,442.68
76.05,452.59
98.54,443.91
54.96,445.42
94.24,481.55
70.12,446.72
65.16,459.97
65.16,444.2
92.51,474.56
76.6,449.85
100.11,447.63
71.52,469.71
84.75,455.82
83.02,474.73
87.44,452.52
74.88,480.74
89.41,434.08
66.0,452.89
86.96,468.14
60.47,438.15
87.28,430.45
86.66,474.48
76.19,447.66
72.67,444.95
78.09,477.86
63.9,445.55
91.16,484.36
98.09,462.87
79.2,471.16
82.69,467.11
78.33,465.26
90.01,469.59
72.79,435.59
83.61,481.56
87.93,469.64
67.99,457.42
90.72,462.86
55.87,444.71
33.65,441.7
76.27,436.64
47.6,433.76
66.72,444.61
68.11,452.02
67.48,435.27
77.09,452.85
77.66,454.88
75.32,443.03
70.14,434.0
79.29,443.63
91.73,461.89
93.69,491.16
73.38,476.42
45.21,454.69
94.2,481.29
72.6,452.48
47.04,435.09
82.48,475.07
68.59,447.11
88.05,438.7
52.19,437.95
78.87,443.93
82.53,460.58
48.04,445.91
59.94,443.7
100.0,467.55
60.5,440.08
73.6,455.2
54.25,460.13
76.07,434.52
71.95,454.47
87.35,427.67
49.35,437.99
83.67,453.25
66.63,455.68
84.88,488.64
31.46,464.99
95.28,446.01
52.94,437.62
45.6,431.38
64.61,434.62
88.13,481.52
74.98,474.63
71.57,477.5
71.7,440.53
66.13,460.94
98.99,451.45
91.01,458.06
48.94,458.85
62.31,474.31
62.18,457.02
76.65,436.42
74.82,483.86
52.62,438.45
46.57,456.69
37.79,439.06
94.19,485.46
54.71,432.95
70.51,461.51
84.15,445.41
54.01,439.65
72.67,437.81
85.14,462.66
53.25,433.5
85.34,475.4
62.98,430.07
42.08,437.19
60.4,437.28
79.57,467.53
85.33,473.31
88.22,444.04
65.72,438.68
75.33,482.16
66.82,452.2
84.87,479.95
78.58,447.17
80.02,433.16
62.23,479.57
89.88,475.59
84.41,481.85
67.02,441.11
65.05,479.53
91.65,435.41
83.17,443.06
82.84,458.01
73.73,453.38
46.2,444.42
55.07,439.61
66.2,454.89
72.8,465.73
82.69,453.81
56.65,453.54
88.86,460.57
97.41,470.56
86.91,458.99
61.09,450.26
70.8,445.67
78.21,479.69
74.16,465.16
76.27,466.38
73.66,473.77
87.18,479.22
84.17,435.82
69.49,457.46
60.58,432.27
44.56,449.1
73.76,454.28
47.36,434.27
50.62,472.17
52.38,432.55
79.55,441.57
63.68,452.71
41.78,435.39
93.78,432.04
74.83,434.84
87.85,480.25
41.34,435.14
67.62,449.08
52.26,438.92
57.24,433.19
66.22,463.2
73.46,454.62
84.28,440.08
85.4,471.63
79.16,441.35
88.41,477.01
84.25,473.2
69.35,480.71
97.11,471.82
72.9,468.96
60.89,435.17
58.84,446.38
68.98,438.66
52.62,443.66
65.05,474.03
75.37,463.09
75.21,443.47
87.92,478.47
73.08,427.21
75.18,443.7
58.77,443.67
74.21,470.45
43.69,434.98
63.92,428.44
70.27,443.93
88.36,479.03
86.7,448.8
44.8,439.89
72.43,453.5
61.0,483.49
57.89,440.87
55.38,446.48
72.25,436.26
73.37,431.85
53.46,430.36
82.84,479.12
76.1,435.81
56.4,437.34
67.3,480.8
79.77,470.28
84.92,479.28
62.14,438.92
66.6,485.31
51.89,442.84
84.91,483.26
83.39,434.7
63.59,438.68
89.92,439.53
70.77,480.4
93.89,461.34
85.73,444.02
87.01,431.66
66.45,439.33
86.56,434.78
50.33,462.26
56.86,466.66
91.91,455.15
72.6,434.44
76.2,469.48
80.77,484.99
65.63,449.34
95.83,461.68
80.4,453.02
39.28,432.62
51.61,439.31
57.51,438.42
70.21,433.62
83.83,441.0
50.62,426.28
96.02,464.86
65.55,445.45
93.93,479.24
76.9,435.13
58.26,468.18
70.14,464.06
69.34,435.12
72.01,464.11
73.2,482.26
90.9,477.69
62.2,469.61
62.81,465.5
93.76,438.83
58.38,443.42
41.54,440.32
80.8,440.78
37.07,427.87
79.45,479.95
51.92,457.67
74.69,445.45
88.13,444.87
78.93,440.18
70.09,482.16
97.17,475.89
75.29,440.68
86.62,465.24
68.29,458.57
93.25,484.93
89.26,458.21
65.65,436.39
89.86,489.96
79.3,462.72
71.11,432.05
53.59,447.91
90.45,432.47
55.76,428.27
71.57,463.99
46.95,449.61
68.87,437.55
55.34,438.31
69.1,486.76
82.25,442.04
83.3,458.51
96.51,472.17
79.55,474.5
77.0,487.08
80.19,439.71
67.07,435.64
74.9,459.68
92.86,466.5
88.24,481.88
48.72,435.69
83.49,448.8
70.52,451.08
60.73,433.91
76.75,431.97
59.06,434.43
73.0,441.12
60.64,439.63
75.31,457.59
65.98,439.98
88.47,430.6
70.6,434.92
66.77,432.1
91.75,467.82
62.59,475.53
96.85,440.14
78.07,437.19
67.81,457.89
84.2,488.57
65.02,442.6
54.37,428.75
74.2,440.36
98.07,453.78
90.59,479.24
69.7,443.52
55.74,426.35
79.73,478.89
72.66,456.71
80.28,477.2
73.42,448.67
99.53,469.34
91.08,444.65
57.47,450.64
87.19,481.58
89.24,466.21
38.62,449.99
90.6,479.58
90.56,440.99
68.84,445.62
66.81,471.48
75.98,483.35
59.28,429.72
62.12,436.64
61.51,462.07
58.72,431.11
91.09,483.82
62.27,467.51
38.82,443.03
56.48,443.96
77.73,455.66
73.93,448.41
88.32,458.94
66.14,440.81
72.24,452.68
88.39,428.69
83.47,446.43
89.94,439.58
66.87,451.81
92.03,481.46
83.12,437.7
54.43,437.85
60.83,445.66
66.41,447.13
67.17,462.44
68.36,475.75
94.59,464.58
74.5,436.89
74.54,456.64
85.57,484.75
59.45,479.8
80.52,469.76
71.93,445.74
76.17,462.8
81.74,469.64
84.77,429.48
84.53,483.12
92.65,461.46
87.17,454.88
71.92,446.73
75.91,436.47
75.13,431.76
58.83,441.29
61.18,444.89
75.35,465.09
46.77,446.19
66.3,461.13
83.43,464.6
68.61,439.43
78.98,485.36
84.59,477.75
65.86,475.91
54.21,443.1
87.78,474.16
54.88,434.96
64.11,443.77
83.87,443.97
50.96,472.85
58.37,439.99
69.75,472.9
44.72,445.44
45.25,453.4
51.09,449.2
78.16,435.42
76.63,453.86
68.39,452.31
76.14,437.62
76.8,444.08
74.15,453.02
86.08,442.78
68.78,471.85
69.09,441.31
61.87,446.4
84.26,439.91
59.7,438.41
80.58,436.33
55.43,450.56
54.71,468.35
91.02,487.78
88.96,488.48
82.31,480.63
83.14,457.29
78.23,485.23
91.02,447.35
89.09,481.58
87.26,449.24
82.93,468.43
75.25,441.07
85.66,433.83
73.53,436.08
84.12,467.01
62.1,435.04
62.57,464.93
54.03,436.94
67.41,458.46
89.68,430.87
84.22,473.39
89.62,429.03
60.64,436.34
76.91,466.63
97.92,480.6
85.31,489.78
89.51,442.65
82.37,473.49
93.06,465.15
69.08,436.62
84.91,446.64
49.88,467.46
87.38,487.87
88.98,475.36
79.76,468.66
81.52,470.94
74.4,467.9
62.26,428.54
82.49,464.79
85.31,463.62
59.55,467.46
76.85,466.78
86.43,480.18
83.14,458.1
99.27,433.62
78.65,486.67
85.57,476.73
49.15,437.6
89.73,478.03
71.91,444.85
80.6,433.4
67.5,442.42
67.12,454.29
79.78,444.04
71.47,442.17
62.59,475.53
59.51,442.36
57.53,480.4
79.35,472.22
49.61,435.45
69.87,474.44
77.34,444.57
66.74,468.8
87.04,482.19
86.08,464.12
71.75,437.02
83.92,438.52
61.02,434.68
87.23,445.0
42.06,435.27
54.66,444.85
51.31,448.66
84.92,449.74
53.96,442.69
42.22,439.75
55.84,449.65
64.59,452.82
93.5,490.57
93.42,482.49
46.6,440.99
72.47,484.2
77.77,486.2
94.87,454.5
65.09,482.4
63.23,458.13
63.62,458.96
62.98,437.17
75.68,438.82
86.92,456.72
84.5,470.79
65.83,442.66
53.96,442.69
59.18,468.19
96.01,470.02
84.2,466.67
73.67,477.2
62.81,459.73
59.0,474.77
92.47,450.07
53.75,441.04
67.29,439.03
67.04,440.53
79.81,481.12
55.92,451.92
92.8,462.35
69.6,433.65
50.37,432.66
75.11,477.78
73.05,466.21
71.15,487.05
88.86,450.69
53.59,427.95
78.24,445.66
85.02,482.99
83.5,465.61
87.88,481.42
83.42,461.08
53.6,466.47
78.69,428.39
60.8,427.58
82.8,441.47
69.74,485.23
95.25,439.37
46.0,462.79
67.75,425.14
46.13,440.59
74.19,435.89
84.46,468.85
52.28,450.5
77.98,470.41
30.34,425.5
89.81,451.62
82.97,458.06
65.18,434.94
86.31,461.82
78.91,478.65
67.07,435.84
59.22,438.0
64.97,481.68
60.02,440.74
52.59,435.39
46.73,440.57
48.63,435.6
76.18,489.16
78.53,447.13
90.13,483.63
85.76,475.13
66.43,478.42
87.33,477.93
89.59,482.99
70.33,442.62
89.12,458.82
64.96,431.37
77.27,464.13
63.26,442.15
77.28,443.91
81.42,472.66
81.57,469.18
97.51,472.34
76.6,444.01
54.41,441.74
72.94,485.32
86.43,476.22
59.18,433.95
85.89,433.92
64.6,487.92
76.98,437.51
79.21,466.15
55.58,452.41
88.55,488.99
66.83,460.44
95.57,441.78
77.43,481.69
85.81,477.62
85.47,450.87
46.2,445.86
86.46,478.85
88.91,483.57
81.17,468.62
83.65,467.16
69.66,427.42
80.42,481.6
79.6,470.85
63.76,459.59
87.2,449.57
87.76,461.74
75.66,481.09
84.05,443.48
83.77,468.82
74.34,448.09
86.06,462.51
78.2,464.03
91.48,477.26
51.0,435.57
89.7,467.9
82.1,457.0
90.18,465.47
53.51,464.01
68.67,472.07
54.77,441.14
70.28,442.67
73.73,458.74
70.02,454.87
81.69,439.06
94.72,479.09
54.5,439.5
57.34,467.39
70.02,477.62
87.2,464.58
72.66,444.51
80.35,439.34
34.04,432.59
48.74,439.36
67.43,468.87
78.72,437.95
75.09,470.21
70.16,485.1
58.34,448.6
85.6,431.83
75.78,465.26
71.95,461.62
76.79,467.2
82.83,445.8
48.95,437.62
84.89,476.6
95.38,437.85
77.07,454.23
58.94,447.67
97.71,469.11
87.07,440.63
75.89,472.32
77.73,437.02
74.48,431.06
98.62,473.96
83.82,463.49
87.34,457.07
66.19,441.28
93.67,480.98
86.22,474.7
72.43,469.8
62.28,462.84
50.52,482.99
86.95,440.21
98.58,463.6
87.2,459.76
61.44,446.09
91.11,431.77
95.07,482.46
81.31,475.18
76.59,463.61
64.33,471.44
69.67,445.16
56.07,440.28
78.09,432.35
57.63,465.51
61.81,436.89
80.14,438.08
88.29,471.86
63.57,429.13
83.2,481.35
81.41,465.68
87.86,463.79
83.52,441.24
89.02,473.38
77.36,434.41
84.31,487.19
40.09,428.84
83.15,483.58
74.29,452.73
75.15,438.45
84.41,463.64
84.41,480.35
83.42,483.74
70.84,443.74
80.58,442.95
73.67,463.32
64.09,436.61
95.91,451.76
89.34,469.18
83.08,449.81
78.29,468.12
92.16,460.48
81.74,431.43
89.2,476.6
72.97,446.01
91.66,472.36
71.55,439.69
78.75,479.03
70.36,438.17
62.04,439.25
90.24,440.85
77.98,486.31
64.81,442.93
63.79,443.24
83.45,451.88
75.0,463.58
65.53,455.2
59.97,446.01
54.34,452.94
70.78,438.82
89.29,451.14
73.79,431.41
88.39,460.41
70.72,486.34
78.36,479.64
86.27,473.61
66.7,462.65
65.22,452.49
73.53,439.79
40.0,470.85
82.14,450.92
98.08,476.71
63.16,434.67
96.83,440.16
77.37,477.5
76.58,433.82
81.16,477.47
89.43,432.52
92.06,481.6
88.96,441.22
35.42,443.8
86.15,427.65
81.3,479.96
87.31,474.41
74.12,434.47
51.36,438.24
65.08,440.12
84.05,481.51
86.7,471.99
85.41,462.02
93.36,481.47
55.95,454.05
78.29,432.65
53.95,436.92
74.55,433.48
63.06,444.7
67.97,438.92
47.45,445.66
78.99,447.48
87.04,466.06
59.44,455.1
83.54,452.01
81.05,440.97
85.14,441.04
84.75,442.45
76.72,453.2
91.66,470.5
73.35,456.01
89.22,485.73
95.87,471.58
97.19,458.28
100.09,450.67
60.71,479.21
82.13,448.79
84.14,465.39
54.16,441.15
83.72,462.41
55.26,439.6
94.44,468.84
70.17,436.12
84.24,451.17
56.08,444.55
73.18,478.99
76.76,453.09
82.24,465.46
42.41,440.47
89.95,462.65
53.92,430.93
79.54,446.53
78.34,440.51
98.44,447.06
81.56,434.38
86.79,461.91
75.27,479.19
95.05,474.15
56.77,447.93
74.33,474.1
76.29,468.6
97.64,444.39
51.23,440.72
64.65,466.95
78.2,446.41
91.15,449.51
77.03,449.4
61.68,434.05
94.42,484.15
88.64,458.27
83.34,486.26
90.41,462.6
68.15,450.0
76.95,439.3
60.89,443.12
63.8,442.53
67.59,468.4
55.17,441.68
88.48,441.18
88.69,442.29
61.07,467.68
88.72,445.4
86.23,453.36
76.7,436.15
89.34,442.24
67.58,446.34
67.38,481.08
73.02,451.87
85.86,437.06
86.43,484.82
48.24,453.6
55.8,439.34
77.16,439.86
76.79,449.9
93.52,464.41
55.43,448.68
57.19,444.67
69.97,442.67
46.47,433.34
75.29,464.9
94.62,450.46
78.89,472.52
85.03,480.34
70.73,474.37
80.17,445.75
86.49,474.66
52.18,440.31
79.87,470.78
97.88,476.8
90.88,478.76
50.41,427.4
65.57,460.06
76.37,442.76
66.42,475.42
57.84,441.16
60.04,476.68
63.45,429.35
61.92,448.58
76.01,446.51
44.95,442.54
88.72,450.97
55.07,436.29
54.25,437.76
70.34,460.93
50.39,432.51
79.25,431.37
93.21,444.69
36.82,459.72
75.12,443.39
86.93,440.25
74.87,437.67
56.0,458.6
67.62,482.96
89.99,471.23
83.41,463.81
36.69,435.47
82.56,450.11
76.76,453.08
53.69,435.67
63.16,454.6
85.36,464.3
34.54,436.96
70.29,462.34
63.47,447.26
83.39,453.35
73.14,435.65
70.05,439.4
89.48,471.85
69.67,460.58
86.05,439.92
79.23,431.95
75.14,450.71
80.36,443.71
59.44,437.76
85.79,472.34
58.35,442.78
91.14,475.43
67.92,465.93
53.76,439.84
84.33,444.73
86.41,479.8
55.32,445.63
79.89,441.05
76.21,453.39
89.15,461.96
72.56,452.6
89.29,469.09
62.58,442.91
80.9,441.51
66.7,464.65
65.67,426.79
69.85,467.34
92.53,447.29
38.57,437.94
75.17,451.86
73.54,434.46
78.78,466.71
80.22,465.16
79.95,474.22
61.53,465.28
81.42,475.13
38.13,460.59
74.79,465.77
94.21,480.54
74.05,464.07
82.96,482.66
85.65,460.63
70.58,436.42
87.86,438.33
90.99,446.18
84.74,471.23
66.47,439.64
98.56,472.62
65.09,436.65
47.29,434.38
84.02,442.0
82.06,474.08
70.88,436.16
91.97,479.24
75.35,486.53
47.64,431.15
60.04,438.67
86.81,483.63
88.82,475.94
79.28,467.88
94.45,462.69
79.86,491.32
57.51,442.82
37.93,428.12
60.09,448.96
71.41,461.21
72.41,474.12
77.87,446.54
83.09,469.75
81.5,459.89
75.16,465.88
83.25,463.12
71.15,485.96
75.21,454.45
86.87,462.57
96.81,462.26
82.63,432.64
91.51,479.16
79.03,459.13
89.64,483.06
61.26,437.61
50.7,443.6
88.22,453.44
79.28,447.29
87.14,466.38
79.7,481.36
74.91,466.52
86.12,457.41
94.03,481.03
97.69,471.96
46.56,438.53
73.0,467.66
77.45,434.33
77.52,469.92
80.22,437.91
61.47,431.72
81.09,450.32
83.44,472.42
83.03,451.97
80.98,469.8
83.04,480.13
62.49,475.42
90.02,460.91
61.14,438.03
82.65,453.55
49.32,441.15
94.39,468.09
58.82,476.81
77.05,487.33
69.83,447.16
62.96,472.33
63.34,467.92
77.36,465.87
39.18,464.54
94.98,431.95
88.39,438.22
82.05,477.71
59.7,444.38
49.39,471.58
47.04,448.25
68.04,440.36
58.83,445.52
58.82,476.81
78.69,446.18
70.9,436.37
96.48,477.37
41.25,475.98
72.95,452.95
82.54,465.89
78.75,453.29
51.55,438.74
83.95,444.41
93.88,461.03
87.74,455.75
80.99,439.21
85.13,473.27
82.2,433.83
66.6,445.97
71.9,470.71
48.16,431.59
90.06,435.12
88.12,442.11
82.87,455.22
54.67,438.08
62.75,463.17
88.91,476.2
72.13,445.02
86.67,475.77
79.88,436.21
96.52,479.74
100.13,465.56
92.53,467.96
36.6,448.06
61.41,439.86
45.62,460.27
78.57,437.1
91.52,436.22
84.1,444.22
89.61,455.3
87.16,444.76
55.14,440.67
74.98,474.3
83.67,437.86
86.87,443.09
50.05,459.47
52.2,447.28
56.67,475.63
86.62,437.91
79.37,441.9
68.04,437.81
85.81,452.28
90.62,435.06
66.85,439.59
70.27,481.24
81.57,443.7
99.13,469.89
54.86,434.3
70.63,462.65
73.82,472.22
67.38,442.7
43.44,446.36
95.79,481.4
68.23,431.15
70.46,444.62
89.86,475.35
85.18,477.19
75.06,487.18
93.94,466.2
47.94,436.76
53.55,426.84
57.55,435.33
100.09,453.22
81.54,464.62
69.85,432.22
69.03,488.69
86.37,489.64
73.29,435.22
49.78,433.56
79.49,436.85
87.32,448.18
49.45,428.37
96.05,463.72
89.86,466.47
88.93,447.14
86.96,436.36
86.78,480.96
87.44,444.26
88.6,439.82
66.76,440.69
88.5,430.98
51.5,439.66
87.16,441.34
66.4,444.23
84.03,474.82
83.49,439.13
94.41,446.64
53.3,444.5
83.47,483.54
70.0,465.92
81.11,489.3
59.0,436.15
89.35,457.14
91.62,445.72
83.83,475.21
79.11,445.36
72.1,470.46
90.66,466.07
84.17,434.03
78.59,458.31
88.78,440.87
52.51,448.37
73.81,472.16
62.43,433.57
74.26,444.46
88.31,438.1
72.52,478.74
88.55,433.97
88.92,439.66
89.18,478.05
88.68,483.5
94.87,441.84
88.17,491.9
78.69,474.72
95.42,458.67
61.66,435.83
61.56,470.92
78.06,491.97
72.04,431.31
42.74,464.95
64.71,466.7
63.97,446.42
80.23,439.67
85.12,428.83
68.17,430.7
46.18,444.01
89.09,462.81
79.35,486.34
62.17,454.99
85.57,474.11
60.86,468.9
84.92,472.5
89.6,473.0
57.85,435.87
91.72,473.02
91.17,476.81
94.0,468.78
89.45,480.82
78.41,483.28
45.91,440.83
82.09,454.79
66.47,430.12
77.86,439.49
64.85,454.44
89.02,433.99
58.16,459.72
61.2,433.37
75.22,444.26
53.25,442.12
77.39,430.24
54.51,429.29
90.22,474.91
93.7,483.73
78.31,474.82
73.62,473.16
44.18,460.3
65.55,439.46
79.1,468.78
70.32,466.88
